Twitter Username,Post,Date Posted
@fyzlikesbooba,Reroll pls #KerajaanGagal,"Aug 20, 2021"
@fyzzati,Been transferring money for the #DaruratBanjir to the point that I've reached my limit for the day. All because I can't sleep at night. So how the fuck can our government sleep so soundly at night? #KerajaanGagal,"Dec 22, 2021"
@gabyjoshuawong,The face of jilat deserve some small change from #KerajaanGagal,"Sep 15, 2021"
@ganesh_mn,"@RadziJidin  We can already IMAGINE the Disaster we, the Rakyat will have to go thru ..... #KerajaanGagal","Aug 27, 2022"
@ganeshstark_,"“Government of the people, by the people, for the people, shall not perish from the Earth.”

#KerajaanGagal 
#BanjirSelangor 
#Klang","Dec 19, 2021"
@ganwc,#KerajaanGagal trending!! ,"Jul 1, 2022"
@gauthemen,"Flood? Disaster? Who cares, Vote matters! We shall see dramas of candidates cleaning rubbish, washing muds, toilets and much of this. #KerajaanGagal","Oct 10, 2022"
@gayathrimurali_,Malaysia’s irrigation & drainage system is shit ! #KerajaanGagal buat susah ,"Dec 18, 2021"
@gegatzz,#Kerajaangagal 2.0 i guess?,"Aug 27, 2021"
@geonstarrie,#KerajaanGagal trending again as it should!,"Dec 19, 2021"
@gesyeanazamri,matter of time #KerajaanGagal,"Dec 19, 2021"
@getomonkeys,#KerajaanGagal  where were you when people are desperate for help,"Dec 19, 2021"
@geumjidynasty2,"My heart is so full seeing Malaysians help one another regardless of status, race and religion. Ya'll such an inspiration.  

Kalau border buka ni and kelapangan, aku pun nak juga sukarela bantu. At the end of all these, we are just human. #RakyatJagaRakyat","Dec 20, 2021"
@ggminibaeby,"the situation became more devastated and political parties still did not come out with a solution.  What I can see through social media is “rakyat jaga rakyat” because most of the help comes from us as well. 
#DaruratBanjir #KerajaanGagal","Dec 19, 2021"
@ghlen,Spend money to change your electrical appliances to 4 or 5 star ratings. Who has the money now to change electrical appliances with a rebate of RM200 per household head. Why not lower down the tariff instead of coming up with this. #KerajaanGagal,"Jan 9, 2022"
@gl0riaaaaa14,"Everything happening in Malaysia rn is just heartbreaking  
#KerajaanGagal #NotMyPM","Aug 20, 2021"
@gloriouscash,Is it me or do you feel the Rakyat's anger rippling thru social media? Rightfully so. #daruratbanjir #kerajaangagal,"Dec 22, 2021"
@gloriouscash,"When foreigners show more interest in saving Malaysians, you know this country is ****. #rakyatjagarakyat #rakyatasingjagarakyatmalaysia","Dec 22, 2021"
@glowinputaaa,we’re back with #RakyatJagaRakyat because the government is not doing anything but talk cock ,"Dec 19, 2021"
@gojonismm,it has always been #RakyatJagaRakyat since the beginning as we have such incompetent and useless government in Malaysia,"Dec 19, 2021"
@gojonismm,it will always be #RakyatJagaRakyat where are the governments at a time like this? a lot of people are affected by the floods yet rakyats are the one who is giving shelters to those affected people.,"Dec 18, 2021"
@gojonismm,remember today guys. remember what the govt & politicians did to us. you know who to vote in the next PRU. #KerajaanGagalLagi #KerajaanGagal,"Dec 19, 2021"
@golfpaths6,"As usual, citizens have to fend for ourselves and help each other in a crisis. Financially and physically. #RakyatJagaRakyat #malaysia #banjir2021 #failure","Dec 19, 2021"
@gsharumathiy,"At the end of the day, rakyat only have rakyat. #RakyatJagaRakyat","Dec 19, 2021"
@gunnervitra,"Dear Malaysians, please remember the last 24 hours when you are voting in the next election.

#DaruratBanjir #RakyatJagaRakyat","Dec 19, 2021"
@gunnervitra,What is happening in Malaysia is so scary right now #DaruratBanjir end of the day its #RakyatJagaRakyat sigh,"Dec 19, 2021"
@gwanglil,"the #/DaruratBanjir is for ppl to share location of the flood victims, donations etc please do not share ur thought, comforting words under that hashtag (u can use #RakyatJagaRakyat if u want) /nm","Dec 20, 2021"
@gwendo_neo,Like always #RakyatJagaRakyat kerajaan paling gagal,"Dec 18, 2021"
@h1sham9,"A failed state full wif Datuks and Tan Sris.
#KerajaanGagal","Dec 24, 2021"
@h1sham9,"Gomen do have money, but not for you la! 
#KerajaanGagal","Jan 4, 2022"
@h1sham9,Ismail Sabri just another #KerajaanGagal,"Dec 20, 2021"
@h1sham9,"Jangan salah kan rakyat la.
We never chose you in the first place.
#KerajaanGagal","Jan 21, 2022"
@h1sham9,"Kalo #RakyatJagaRakyat, why do we still need them and pay their salary?","Dec 24, 2021"
@h1sham9,"Malas dah nak suruh Tan Sri resign. It will be the same old shi+ with a different name.
#KerajaanGagal","Dec 22, 2021"
@h4lle0,"Can you tell us the numbers? 
Of locations affected, available evacuation centres, victims, bodies found? 

Why don't you play more active role, or are you trying to show that this really is a #KerajaanGagal? 

#DaruratBanjir #banjir2021","Dec 20, 2021"
@hackerunited,"I don't think #KerajaanGagal is a manifestation of anarchy, it is manifestation of frustration. Rakyat already suffers from this gov's incompetence. I don't think rakyat will resort to anarchy, they will translate it in next GE, which is in few years or earlier.","Dec 24, 2021"
@hafizhalijatul,#kerajaangagal 2.0 is coming....,"Aug 20, 2021"
@haggord_stylls,"#RakyatJagaRakyat is such a great tag. Corporation can't use it, government can't hijack it, even better, royalties can't abuse it. Pure ownership for the working class people showing they don't need the people at the top, but it's the opposite.","Dec 20, 2021"
@haidalovelyyy,"Wth, xde beza siak #kerajaangagal comeback","Aug 27, 2021"
@hajarHIM,this kabinet ydpa perkenan? lmao u gotta b joking with all ur rakyat by now #KerajaanGagal,"Aug 27, 2021"
@halezaee,"Following the news #DaruratBanjir from Sabah.. helpless gila tgk update2 si socmed..  #KerajaanGagal trending lagi, well deserve","Dec 19, 2021"
@hameem888,"May the force be with you. Don't give up. 
Many of us are devastated with a Moron taking the PMship and how we were all hoodwinked by the #KerajaanGagal","Aug 19, 2021"
@hanabelIe,"JUST IN: kerajaan gagal season 2. 

I don’t remember that i’ve subscribed for season 2? 

#KerajaanGagal #LAWAN","Aug 20, 2021"
@hanabelIe,bring this h tag back #KerajaanGagal,"Nov 26, 2021"
@hanakarsnan,"My timeline is full of people seeking for help. Wtff is the bloody government is doing!!!
The end of the day Rakyat Yang Jaga Rakyat #KerajaanGagal #RakyatJagaRakyat","Dec 19, 2021"
@hananjbhyun,"i really want to cry bila fikir how malaysian really help each other bila keadaan mcmni. yes. this is our strength. diversity. keep it forever. thankyou so much to those yang sanggup volunteer for victims. #RakyatTolongRakyat #RakyatJagaRakyat 
#MYARMYhelp","Dec 21, 2021"
@hanazira_kim,@dafiismailsabri this is why we do not want to give your PAPA a chance #KerajaanGagal,"Dec 19, 2021"
@hanblo3,Actually everyone is doing got already for the past month because everyone knows the #KerajaanGagal has lost the covid battle more than once with bumbling morons as leaders and herd immunity is impossible,"Sep 23, 2021"
@hanblo3,And the #KerajaanGagal became even more filthy rich,"Sep 27, 2021"
@hanblo3,"Haha typical government response, can handle a little pressure , unwilling to invest in proper infra just close everything And buat tak tahu #KerajaanGagal","Dec 10, 2021"
@hanblo3,New phase same outlook same old #KerajaanGagal #KerajaanRecycle,"Sep 9, 2021"
@hanblo3,So fast To come to justice for this but for the 1MDB still hanging in the wind #KerajaanGagal,"Mar 8, 2022"
@hanblo3,THE NEXT WAVE ! #KerajaanGagal #KerajaanBangsat,"Oct 1, 2021"
@hanblo3,There’s already a mass exodus happening for Malaysian citizens #KerajaanGagal,"Sep 3, 2021"
@hanblo3,With  New concerns of the MU covid 19 variant and how disgracefully poor the #KerajaanGagal handled the Delta outbreak in Malaysia the death rate is only going to triple or qudraple daily,"Sep 7, 2021"
@hannahyeoh,"• Just the same old composition of #KerajaanGagal
• Same politicians rotating offices in Putrajaya
• Ismail Sabri's Cabinet is nothing more inspiring than Muhyiddin's Cabinet
• I now want Ismail Sabri to make @AzalinaOthmanS Speaker for greater check and balance","Aug 27, 2021"
@haoze_t,"For some people in Malaysia, it would be a different kind of Christmas. Don't worry, we will always be the backbone support to help on overcoming the hard time. We are all in this together!  #DaruratBanjir #KitaJagaKita #RakyatJagaRakyat","Dec 25, 2021"
@hapi8politixian,"The anti Pakatan spokeswoman is at it again. When you want to criticise DSAI's actions, you don't quote #KerajaanGagal statement. Just contact the friendly PH leaders and they'll gladly give you the reasons why they didn't take up the offer when he'salready lost majority support.","Aug 22, 2021"
@hariboy2292,"In Malaysian politics we have 
1. Ruling Coalition 
2. Opposition Coalition

People generally think one is good and one is bad. 

In actual both are bad. 
1. Evil
2. Less evil but evil nonetheless. 

Sekian, terima kasih. 
#NotMyPM #KerajaanGagal #Malaysian #MalaysiaBoleh","Aug 20, 2021"
@hariboy2292,These are ways the government can help the victims without much impact to the governments finance. Every single bit of help matters for these people. #flood #banjir #RakyatJagaRakyat #KitaJagaKita #BanjirDarurat,"Dec 20, 2021"
@haris_fh,#KerajaanGagal is trending again and rightfully so,"Dec 19, 2021"
@harmangeddon,"Badminton? Unites Malaysian
Football? Unites Malaysian
Flood? Unites Malaysian
U know what separates us?
Politicians 
.
.
.
#RakyatJagaRakyat","Dec 21, 2021"
@harmangeddon,"Bosses, please be understanding to your staff who's affected by the flood. Don't make their life difficult. Times are really tough right now. Be understanding.
.
.
.
#RakyatJagaRakyat","Dec 21, 2021"
@harythilmy,#kerajaangagal the sequel,"Aug 27, 2021"
@hasbeemasputra,"Berapa ramai yang share gambar dan video mangsa suicide a few months ago when #KerajaanGagal was trending, cukup vocal with ""they must be remembered!"", and defending sharing the videos and images?

Sekarang mana? Ada push MP dan menteri untuk decriminalise? Hipokrit.","Sep 30, 2021"
@hasbeemasputra,"The #KerajaanGagal administration under @MuhyiddinYassin & @IsmailSabri60 effectively said that the lives of the socioeconomically disadvantaged were too expensive to save.

Get the fuck out of your kotak kecik politics.

@maxmuaz","Sep 30, 2022"
@hayfaaLeiaa,#rakyatjagarakyat is real. Our government just useless.,"Dec 19, 2021"
@hayyad_,It’s no longer #KerajaanGagal but it’s #KerajaanBaghal,"Dec 19, 2021"
@hazeemrohizan,I guess having a Hailak is necessary for the future in case of banjir again. In case of useless government. #Rakyatjagarakyat,"Dec 21, 2021"
@haziqasyrf,"Tired with selfish politicians. At the end of the day, still #RakyatJagaRakyat","Dec 20, 2021"
@haziqnawawi_,Ready Malaysian. #RakyatJagaRakyat,"Dec 20, 2021"
@hazlianaazhar,"#KerajaanGagal
#DemokrasiMati

With the newly appointed Ismail Sabri as 9th PM, i now pronounced We Are F*cked. You may kiss Democracy goodbye.","Aug 20, 2021"
@hazlianaazhar,"9th PM is Ismail Sabri huh? I guess we are still lead by #KerajaanGagal

We are f*cked.","Aug 20, 2021"
@hazlianaazhar,"Soapa beza tukar Muhyiddin ke Ismail Sabri? Takde beza. The whole fiasco is just a waste of time and i blame the MPs. Now when PRU 15 comes, we change the MPs. UMNO is a rotten egg.

#KerajaanGagal","Aug 20, 2021"
@hazzuerilla,"GANTUNG KAIN KUNING DEPAN RUMAH OR CARRY IT WITH YOU IF YOUR PHONE BATTERY ARE LOW 

#DaruratBanjir #KerajaanGagal","Dec 19, 2021"
@heabommy,"#KerajaanGagal #KerajaanPembunuh 
what the well with kerajaan malaysia.. i swear it is a shame saying that youre malaysian....IF U CANT TAKE THE RESPONSIBILITY OF BEING apart kerajaan THAT LETAK jawatan la cibai...TUKARRR KERAJAANNNNN !","Dec 21, 2021"
@heesan621,Same ministers on the job.... sure #KerajaanGagal again,"Sep 15, 2021"
@hennaaaab,do better @IsmailSabri60 #KerajaanGagal,"Dec 19, 2021"
@hera__txt,So what happen ??  #KerajaanGagal,"Jan 20, 2022"
@heyeyna,back to the basic #RakyatJagaRakyat,"Dec 20, 2021"
@heyyyma,"All resources to aid victims of the flood I’ve seen are from the regular working-class people. Lives lost. Assets gone. Just imagine if our leaders and politicians liquidate even a tenth of their assets, and did their rightful job. Imagine.. #KerajaanGagal","Dec 20, 2021"
@hfzjhn,We govern our own country. #RakyatJagaRakyat,"Dec 19, 2021"
@hiiaiendorser,"""kelam kabut"" ppl are dying left and right tho. and its not from covid #KerajaanGagal","Dec 19, 2021"
@hinamasayadini,And now he's our Prime Minister?! God help us. #KerajaanGagal #NotMyPM,"Aug 20, 2021"
@hinamasayadini,Why is Azmin Ali still a thing? #KerajaanGagal,"Aug 27, 2021"
@hishammudin_,At the end still #RakyatJagaRakyat,"Dec 19, 2021"
@hnfzck,#KerajaanGagal is back,"Dec 18, 2021"
@hnfzlll,The Prime Minister is so Ngelemer and Gambleh. Periodt! #KerajaanGagal,"Dec 19, 2021"
@holiltheV,"So it's more like #kayajagakaya, not #kitajagakita. And we all know it's #rakyatjagarakyat because politicians and VIPs are no rakyat. They are different kind of species - no law for them, no tax summore. They must've done good in their past lives to be getting VIP status here.","Jan 7, 2022"
@homelandPEJUANG,"All the special advisors and well paid ministers and no one could have planned ahead to deal with the floods?

Wouldn't have happened if Tun was in charge.

#KerajaanGagal","Dec 18, 2021"
@homelandPEJUANG,"In Tun's 2 terms as PM, every time it was Merdeka, flags would be proudly flown and rakyat would celebrate the country and being Malaysian. 

Far fewer flags are flown now. Rakyat are not proud to be Malaysian anymore.

#KerajaanGagal #KerajaanGagal2","Aug 30, 2021"
@homelandPEJUANG,"On Muhyiddin's comments, Pejuang is not surprised.

He has been kicked around by Zahid and now is a hurt animal. 

What's sad is that instead of going after UMNO, the coward chose the easier option of attacking Tun who once groomed him.

#KerajaanGagal #PolitikMalaysia","Nov 14, 2021"
@homelandPEJUANG,"Semua parti meeting sudah habis?

Asking for thousands of Malaysians trapped in floods.

#KerajaanGagal #KerajaanGagalLagi","Dec 19, 2021"
@homosapienzzzzz,"So apparently rumor says 4 batches of FRP will be combined together for permanent posting. From intake Apr 21 onwards..? And only 100 vacancies will be offered out of thousands..?

Nice ... never failed to disappoint #KerajaanGagal","Nov 9, 2021"
