Twitter Username,Post,Date Posted
@SiamLaksa,"@RinaMohdHarun its better to go with @IsmailSabri60 and speak in malay instead of making yourself a FOOL speaking in 'broken English'! 

Inilah contoh tahap #KerajaanRecycle #KerajaanGagal @MalaysiaPMO ","Apr 19, 2022"
@SiamLaksa,A #KerajaanGagal @IsmailSabri60 that continues giving protection to a TERRORIST @ZakirNaikFC wanted by India has no standing morality in demanding Jho Low from China! #Period,"Sep 15, 2022"
@SiamLaksa,"But @kpdnhep is 'sleeping' @AlexNantaLinggi ! Most in #kerajaanrecycle @IsmailSabri60 are under performers! 

#KerajaanGagal","Apr 5, 2022"
@SiamLaksa,China is @HishammuddinH2O brother mah! #KerajaanGagal @IsmailSabri60 @MalaysiaPMO ,"Oct 7, 2022"
@SiamLaksa,"Haha, progressive reforms from @umnoonline the party which got rejected by voters in GE-14! 
@IsmailSabri60 is #KerajaanGagal 2.0 - watch this space!","Aug 22, 2021"
@SiamLaksa,"Holding GE-15 during Deepavali season is not for you to get angry at #KerajaanGagal @ismailsabri ?
Ya, @OnlineMIC @MIC_Malaysia survives at the mercy of @umnoonline No choice but to obey and follow 'master'! 
@DatukSaravanan மானம் கெட்ட வாழ்வு, தெருவில் பிச்சை எடுக்கலாம்","Oct 6, 2022"
@SiamLaksa,"How @abdulhadiawang became the #DutaGajiButa in #KerajaanCapAyam @IsmailSabri60  - is not for corruption?

How #Pelacur @PASPusat entered into #KerajaanPintuBelakang @MuhyiddinYassin and now into #KerajaanGagal @ismailsabri from the 'backdoor' - is it not because of corruption?","Aug 21, 2022"
@SiamLaksa,"Is it @fmtoday or @joharighani jilat @IsmailSabri60 for #Minister position in his @umnoonline #KerajaanGagal 2.0 cabinet?

#KerajaanPintuBelakang 2.0","Aug 20, 2021"
@SiamLaksa,It is so 'cruel' to the family!  This 'minister' is perfect example of #KelauargaMalaysia @IsmailSabri60 lip service!  #KerajaanGagal,"Sep 12, 2022"
@SiamLaksa,"Moral of the story: Declare your assets and get raided by @SPRMsia 
No wonder  geng @umnoonline did not declare their assets  @IsmailSabri60  @dhzhamzah ?

#KerajaanGagal 
#TolakBN
#TolakUMNO","Nov 16, 2022"
@SiamLaksa,"More important for this #KerajaanRecycle #MaraDigital PM to secure his PM seat then to sack useless @KemPendidkan ministers @RadziJidin @DrMahHS  @MohamadHjAlamin 

#KerajaanGagal","Apr 24, 2022"
@SiamLaksa,"Suggests that @AlexNantaLinggi @DatoRosolWahid are bullshitting from thier high office! This is the cow-brained quality of #KerajaanRecycle with overstuffed cabinet of @IsmailSabri60 @MalaysiaPMO 

#KerajaanGagal","Nov 26, 2021"
@SiamLaksa,"The most honorable thing for @weekasiongmp to do after making such an horrible major blunder in people's lives, is to ask for the family's forgiveness and then announce his resignation as minister in @IsmailSabri60 government with immediate effect! Will he @MCAHQ ? #KerajaanGagal","Sep 12, 2022"
@SiamLaksa,There is no determination to combat the scourge of corruption. Business as usual for @umnoonline and #KerajaanGagal @IsmailSabri60 who is chained to #KlusterMahlamah,"Sep 24, 2022"
@SiamLaksa,"We lost Singapore
We lost Pulau Batu Puteh
Now this..this is @umnoonline for you! 
#KerajaanGagal @IsmailSabri60 doing 'fashion show' for the world to see but @AGCPutrajaya ? Malaysia!","Jul 13, 2022"
@SiamLaksa,What happened to LCS scandal #KerajaanGagal @IsmailSabri60 ? Very fast action on Tommy's book? To secure PM seat or to 'kowtow' #KlusterMahkamah @umnoonline @presidenumnoazh to escape #KajangPrison?,"Sep 30, 2022"
@SiamLaksa,Why @MalaysiaPMO #KerajaanGagal @IsmailSabri60 so 'nervous' ? #seriousQuestion ,"Sep 25, 2022"
@SiamLaksa,"Ya, it should be as ""Bebaskan @presidenumnoazh @DrZahidHamidi ""! #PTUIIH
No guts to tell them its DEEPAVALI season to #KerajaanGagal @IsmailSabri60 
#KeluargaMalaysi #PTUIIH","Oct 11, 2022"
@Siang1Chee,"PREPARE FOR IELTS
FUCK MALAYSIA
#KerajaanGagal 
#peminpingilakuasa","Nov 20, 2022"
@SilasJing,"Thirty nine months after defeated at the GE14, the premiership of Malaysia is assumed by a @umnoonline MP again. 'Tis a crazy time for this troubled country, democracy and the people's will (as clearly expressed in the last GE) have never been so trampled here! #KerajaanGagal","Aug 27, 2021"
@SilentG02649924,"1) Racist 
2) A remnant of #KerajaanGagal 
3) A member of corrupt UMNO
4) Can't even make up his mind about shopping mall working hours 
....Do I need to say the rest?","Aug 20, 2021"
@SilentG02649924,"After everything you and your government have done to land Malaysia in its current situation. Daily cases 20k+, daily death 100+, you still have the guts to want to be Prime Minister. Have you got no shame? #NotMyPM #KerajaanGagal 
#kerajaanpembunuh","Aug 19, 2021"
@SilentG02649924,He's remnant of #KerajaanGagal. Do you think he'll be able to uphold that?,"Aug 20, 2021"
@SilentG02649924,"I wasn't referring to PH, PAS or any party's supporters. Malaysians have already made their choices loud and clear with #KerajaanGagal and #notmypm. It's already clear that we don't want Muhyiddin or any other BN politicians to govern this country any longer.","Sep 6, 2021"
@SimpletonED,Give #KerajaanGagal another chance to make it #KerajaanGagal 2.0 bro.,"Nov 21, 2022"
@SimpletonED,"PH supporters should take a breather and enjoy their Sunday. The bloc has achieved 83 seats, a huge mandate to serve. Common sense will prevail. A #KerajaanGagal in 2020 helmed by Mahiaddin and filled with useless Ministers will not survive. Ask the BN, they know how bad it was.","Nov 20, 2022"
@SisKamilah,"When rakyat choose other than PH, so it's #kerajaangagal ?","Nov 22, 2022"
@SitiNurMasturah,PM #KerajaanGagal will back ,"Nov 20, 2022"
@Siv_Gunslinger,"After all that voting, we're about to see the return of #KerajaanGagal 2020. Really? Spending all that money holding a GE and we got back this? This is the best we could do? I guess I understand now when someone say Malaysians kinda deserve whats coming to them. #PRU15 #GE15","Nov 20, 2022"
@Siv_Gunslinger,Lol basically #kerajaangagal 2.0. We threw out umno back in pru14 only for them to return again all because of political backstabbing. This is why Malaysia will never progress with all this political mess. Greed and self interest more important than the people's will. #Trash,"Aug 18, 2021"
@Siv_Gunslinger,To expect Malaysians to have faith in a Party whose leaders; one accused the non-Muslims as the source of corruption and the other claimed theres an agenda to christianise Muslims. This is the people who supposedly going to unite and lead Malaysians? Yeah right.#KerajaanGagal,"Nov 20, 2022"
@Smearul,"we had yearly floods up till the 90s. Lumpur is in our blood.
KL will bounce back stronger  Insyallah. #KerajaanGagal","Dec 19, 2021"
@SmthLikeMil,We need merdeka from #KerajaanGagal,"Aug 21, 2021"
@SoliheinSamsuri,PN PM never proved his majority in parliament before. Even used Darurat to avoid vote of no confidence. Thousands of ppl died during PN governance. A government the people call #KerajaanGagal. Let's bury PN this GE.,"Oct 24, 2022"
@SoliheinSamsuri,We can't have #KerajaanGagal when global economy is tumbling. We can't let the whole of Malaysia's economy dragged down to the level like the states they controlling now,"Nov 20, 2022"
@SoniaNa94720068,It has been 1 mth today. No help/aid frm state & federal gov. #tamansrimuda #banjir2021 #KerajaanGagal,"Jan 18, 2022"
@SoniaNa94720068,Most of us haven’t received #banjir2021 aid. Lost our cars and the gov is requesting us to travel up n down. #KerajaanGagal #tamansrimuda #srimudabanjir,"Jan 28, 2022"
@SoniaWa27781784,"Bitch please.

We remember the lockdowns.

Who was Prime Minister then?

You LITERALLY failed so bad #BenderaPutih took off and #KitaJagaKita was born.

You were #KerajaanGagal that did nothing but declare emergency.","Nov 10, 2022"
@Spariffzero117,I've done what i can to help. Mostly i help my relatives since they too are in need of much help since they are affected as well because of this flood and just been evacuated to safety...damn the government #KerajaanGagal #KerajaanPembunuh #KerajaanBangsat,"Dec 21, 2021"
@Sriithar_26,"differences between our 2 last PMs?
one failed covid and one failed flood. 
both of them failed as a prime minister and disgraced Malaysia.
this shows how blindly our leaders are being choosen. what is the qualification for them to be there? NONE
#KerajaanGagal
#KerajaanBangsat","Dec 23, 2021"
@SsiCze,"IF we criticise #KerajaanGagal for recycling cabinet. 

How about PH? How long do you want to recycle a liar?","Aug 27, 2021"
@StPinkie,"I think if we have to tell the government how their job should be done well, that's already a #KerajaanGagal.

You should not be given the job if you don't know how to do it and do it well.","Aug 17, 2021"
@StPinkie,The #CucukMyAZ rollout didn't just fail once. It failed TWICE. After that it was cancelled. That's a threefold #KerajaanGagal in my book.,"Aug 17, 2021"
@StartMeARiot,"There's no difference, #KerajaanGagal is back again. He was one of the useless ministers and now he gets to be PM??? This country is a joke. #LAWAN","Aug 20, 2021"
@SteamBake,"Am i the only one who thinks forcing  private companies to pay salary for cuti kecemasan without government support is just wrong

so many small businesses are clawing back & trying to stay afloat

Kakitangan awam & swasta should all be bailed out during a disaster
#KerajaanGagal","Dec 19, 2021"
@SteamBake,"Ex ministers thanking everyone for their service on social media

Let's get something clear..we never voted or asked for your services in the first place!

#KerajaanGagal #KerajaanTumbang","Aug 16, 2021"
@SteamBake,"Keep hearing Ismail Sabri is about to be PM9 .. can anyone tell me any achievements he has had? 

#KerajaanGagal #KerajaanTumbang","Aug 18, 2021"
@SteamBake,"Look Sabri if u really wanted to keep Adham Baba on the cabinet couldn't u have just given him Duta Khas ke Afghanistan 
#KerajaanGagal","Aug 27, 2021"
@SteamBake,"The fact that @abdulhadiawang & @KhalilAbdHadi openly support the Taliban and PAS is currently in government is whats inherently wrong with this country 
#TalibanSympathisers 
#KerajaanGagal 
#KerajaanRecycle","Aug 25, 2021"
@SteamBake,"The fact we need an anti hopping bill to stop MP's from jumping ship instead of resigning in honour just shows the calibre of people we have as elected representatives 
#KerajaanGagal","Jan 20, 2022"
@SteamBake,"The only talent i see in this 'new' cabinet is their talent for survival
. 
#KerajaanGagal #KerajaanGagalLagi","Aug 27, 2021"
@SteamBake,Whatever Ismail Sabri's taking i want some of it cos he looks permanently stoned #KerajaanGagal,"Dec 19, 2021"
@SteamBake,"you know that one guy at work that does nothing but the company still keeps him on payroll .. thats Adham Baba 

#KerajaanGagal #KerajaanGagal2","Aug 27, 2021"
@Suntheres,"Kudos to all the kind hearts, NGOs that has been helping out thru day and night, as well to those beautiful souls that have been sponsoring and doing all the best to help out as much as they could, keep going and we can do this   #kerajaanGagal #KitaJagaKita #Dauratbanjir","Dec 20, 2021"
@SupBunjuut,"Malaysia government has f*ck3d up in soooooo many ways..
And...
We, as civilians become the victim of this mess..

Dear #KerajaanGagal #KerajaanPembunuh
U'll bear all these sh*t and hold your account in front of Allah on the Judgment Day..","Dec 23, 2021"
@SuperGirl_1308,"#KerajaanGagal

LRT down, how many times this is happening??? Useless!
Build high rise Buildings but basic Transportation is not sorted out!
","Nov 9, 2022"
@Supervr4,"Whoever created this theme should be fired.. Where is the prove that men will be stressed.?

#KerajaanGagal
#NotMyPM","Feb 9, 2022"
@Suraya4Aziz,With subsidy also people suffer so what does it mean if not #KerajaanGagal!,"Jul 1, 2022"
@Syahighaa,Incompetence at its finest~~~~ #KerajaanGagal,"Dec 22, 2021"
@SyarifFahimm,"Whoever lead the country, regardless of party, would have small shoe to fit, but still ada huge problem to handle. Apa apapun kalau fail juga, kita sambung #kerajaangagal","Aug 16, 2021"
@SyarilAli,"#twitter : #KerajaanPerpaduan was overkilled by #KerajaanGagal 

Facts:
UG - Authorised By #YDPA
PN - Reneged By #Traitors","Dec 3, 2022"
@Sydz_,"Bring back the hashtag #KitaJagaKita 
#RakyatJagaRakyat 

#KerajaanGagal","Nov 9, 2022"
@SyukreyMuhdNas,"If was same old shit again, we use again #KerajaanGagal back","Nov 20, 2022"
@TSDMujeebudeen," 1MDB scandal made us a *PARIAH NATION - Wan Fayhsal (Bersatu Youth Chief)

** PARIAH NATION means REJECTED or OUTCAST by Other Nations

the biggest JOKE is, he said - now investors are returning. 

#PRU15 #Malaysia #Malaysian #Malaysians #KerajaanGagal #BangsaMalaysia","Dec 18, 2021"
@TSDMujeebudeen,"BEST infrastructure in the world - SINGAPORE
USA in 13th position
MALAYSIA in 35th

Corruption Perceptions Index 2020/21
New Zealand  - NO 1
Singapore - NO 3
MALAYSIA - at 57 

#KerajaanIslamMelayu #KerajaanPenyamun #KerajaanGagal #PRU15 #PRNMelaka #PRNSarawak #Malaysia #Islam","Nov 16, 2021"
@TSDMujeebudeen,"Think Wisely 

TO SAVE THE LIVES OF PASSENGERS, a plane was DIVERTED to land IMMEDIATELY bcoz a SMALL Snake on that plane

TO SAVE THE LIVES OF RAKYAT, we need to BRING DOWN IMMEDIATELY the #KerajaanGagal bcoz there are THOUSANDS OF BIG POISONOUS SNAKES in #KerajaanBangsat ","Feb 11, 2022"
@TSDMujeebudeen,"UMNO made a police report on @MuhyiddinYassin for Leaking Malaysia's Financial Crisis

so it is TRUE that Malaysia Is In DEEP Financial Crisis.

Syabas Dan Tahniah Kepada @umnoonline 
#KerajaanBangsat #KerajaanGagal #Malaysia #PRNJohor #JohorMemilih #JohorBangkit #Putrajaya","Feb 20, 2022"
@TSDMujeebudeen,"bloody hell,
CORRUPTION is everywhere
in every Ministry and every Govt Department
#KerajaanGAGAL  ","Nov 6, 2022"
@TSDMujeebudeen,"don't you guys realize
with this #KerajaanGagal
the country is heading for catastrophic results 

we are already FAR BEHIND comparing among ASEAN members
we are at 6th position

many big companies are moving out.

WAKE UP GUYS..","Jun 25, 2022"
@TSDMujeebudeen,"even Cambodia don't respect these BN/PN CLOWNS 
#KerajaanBangsat #KerajaanGagal #KerajaanGagalLagi ","Jan 25, 2022"
@TSDMujeebudeen,"hahahaha.... Don't Be Surprised
pls visit NILAI CARPET OUTLETS
there u can find MANY OF THEM

this #KerajaanBangsat is #KerajaanGagal  ","Feb 5, 2022"
@TSDMujeebudeen,"my frnd ask me,
""Sir, Why UNMO/BN Showing THREE FINGERS.?""

my answer: They are giving the Rakyat THE SIGN that THEY ARE GOING TO STEAL THREE TIMES MORE THAN WHAT THEY DID PAST 40 YEARS. 

#PRNJohor #JohorMemilih #JohorBangkit #Johor #LGBT #KerajaanGagal #Malaysia #Malaysian","Mar 10, 2022"
@TSDMujeebudeen,"now they (BN/PN) PROMISE that they will do this & do that
when we ask them, WHY DIDN'T DO IT PAST 60 YEARS.
they go silent, they are LIARS.

#PRU15 #GE15 #Malaysia #Malaysian #Malaysians #MalaysiaMemilih #MalaysiaMengundi #NoToRacism #KerajaanPENYAMUN #KerajaanGagal #UMNO","Nov 10, 2022"
@TTatKT,@MuhyiddinYassin @IsmailSabri60 which part of FAILURE you guys don’t understand? #KerajaanGagal,"Sep 4, 2021"
@TaeVizShua,"If only the workplace where I had done my practical gonna offer me to full-time employee. But it’s impossible. Graduates need to find job cause, you may not know, some of them are breadwinner for their families #KerajaanGagal","Aug 20, 2021"
